dt,true_y,pred_y,year,month,day
2014-04-18 16:00:00+09:00,2.67,4.894428903000158,2014,4,2014-04-18
2014-04-19 16:00:00+09:00,0.9,2.8268947558864737,2014,4,2014-04-19
2014-04-20 16:00:00+09:00,2.79,4.872173526889113,2014,4,2014-04-20
2014-04-21 16:00:00+09:00,2.18,4.229906165553348,2014,4,2014-04-21
2014-04-22 16:00:00+09:00,2.86,3.6682928631987695,2014,4,2014-04-22
2014-04-23 16:00:00+09:00,2.71,4.4920451896439735,2014,4,2014-04-23
2014-04-24 16:00:00+09:00,2.59,4.218859300608728,2014,4,2014-04-24
2014-04-25 16:00:00+09:00,2.62,4.337198825937587,2014,4,2014-04-25
2014-04-26 16:00:00+09:00,2.09,4.096099612951519,2014,4,2014-04-26
2014-04-28 16:00:00+09:00,1.01,2.6725645173116366,2014,4,2014-04-28
2014-04-29 16:00:00+09:00,1.77,2.896779161652714,2014,4,2014-04-29
2014-04-30 16:00:00+09:00,0.7,2.1941397856964637,2014,4,2014-04-30
2014-05-01 16:00:00+09:00,2.55,4.009225034204419,2014,5,2014-05-01
2014-05-02 16:00:00+09:00,0.34,2.4296881014211,2014,5,2014-05-02
2014-05-03 16:00:00+09:00,2.61,3.943044217502675,2014,5,2014-05-03
2014-05-04 16:00:00+09:00,2.7,3.9946554283773517,2014,5,2014-05-04
2014-05-05 16:00:00+09:00,2.47,3.9154554375715285,2014,5,2014-05-05
2014-05-06 16:00:00+09:00,2.51,3.795234306152007,2014,5,2014-05-06
2014-05-07 16:00:00+09:00,2.26,3.7829091849360625,2014,5,2014-05-07
2014-05-08 16:00:00+09:00,2.65,3.732237343283416,2014,5,2014-05-08
2014-05-09 16:00:00+09:00,2.42,3.5515858290260898,2014,5,2014-05-09
2014-05-10 16:00:00+09:00,2.28,3.444024288740955,2014,5,2014-05-10
2014-05-11 16:00:00+09:00,0.18,2.061136104655241,2014,5,2014-05-11
2014-05-12 16:00:00+09:00,2.65,3.5840863978150486,2014,5,2014-05-12
2014-05-13 16:00:00+09:00,2.13,3.5833572846503365,2014,5,2014-05-13
2014-05-14 16:00:00+09:00,2.23,3.3273283887777354,2014,5,2014-05-14
2014-05-16 16:00:00+09:00,2.23,3.2561288609705983,2014,5,2014-05-16
2014-05-17 16:00:00+09:00,2.33,3.530119960097049,2014,5,2014-05-17
2014-05-18 16:00:00+09:00,2.37,3.5455950908618625,2014,5,2014-05-18
2014-05-19 16:00:00+09:00,3.67,3.452243681448976,2014,5,2014-05-19
2014-05-20 16:00:00+09:00,2.17,3.353160616703853,2014,5,2014-05-20
2014-05-21 16:00:00+09:00,2.09,3.5679832121848865,2014,5,2014-05-21
2014-05-22 16:00:00+09:00,2.04,3.0405768005469844,2014,5,2014-05-22
2014-05-23 16:00:00+09:00,2.16,3.401993252201708,2014,5,2014-05-23
2014-05-24 16:00:00+09:00,1.16,2.696319729182771,2014,5,2014-05-24
2014-05-25 16:00:00+09:00,0.22,1.7273379002664395,2014,5,2014-05-25
2014-05-26 16:00:00+09:00,1.85,3.0250273683987583,2014,5,2014-05-26
2014-05-27 16:00:00+09:00,2.0,2.9406370753895774,2014,5,2014-05-27
2014-05-29 16:00:00+09:00,1.89,2.913128448652776,2014,5,2014-05-29
2014-05-30 16:00:00+09:00,2.0,2.83404628239946,2014,5,2014-05-30
2014-06-01 16:00:00+09:00,1.23,2.9362908810327184,2014,6,2014-06-01
2014-06-02 16:00:00+09:00,0.49,2.821080952349797,2014,6,2014-06-02
2014-06-04 16:00:00+09:00,1.08,3.3170966909130417,2014,6,2014-06-04
2014-06-05 16:00:00+09:00,1.03,2.4407932063824282,2014,6,2014-06-05
2014-06-06 16:00:00+09:00,1.34,3.229904566990826,2014,6,2014-06-06
2014-06-07 16:00:00+09:00,1.73,3.394958517281278,2014,6,2014-06-07
2014-06-09 16:00:00+09:00,2.38,3.3882983787801986,2014,6,2014-06-09
2014-06-10 16:00:00+09:00,0.73,2.8574439917671293,2014,6,2014-06-10
2014-06-11 16:00:00+09:00,0.16,1.9427419806034631,2014,6,2014-06-11
2014-06-12 16:00:00+09:00,1.19,2.9272532035880072,2014,6,2014-06-12
2014-06-13 16:00:00+09:00,2.27,2.8833323918759994,2014,6,2014-06-13
2014-06-14 16:00:00+09:00,1.79,2.7876218396533843,2014,6,2014-06-14
2014-06-15 16:00:00+09:00,1.78,2.7705526889967613,2014,6,2014-06-15
2014-06-16 16:00:00+09:00,2.07,3.5714911811847267,2014,6,2014-06-16
2014-06-17 16:00:00+09:00,1.69,3.3829878218783507,2014,6,2014-06-17
2014-06-18 16:00:00+09:00,2.32,3.3782755145320125,2014,6,2014-06-18
2014-06-19 16:00:00+09:00,1.77,3.4182254960013183,2014,6,2014-06-19
2014-06-20 16:00:00+09:00,0.83,2.8233170274388257,2014,6,2014-06-20
2014-06-21 16:00:00+09:00,1.84,3.3512361595626525,2014,6,2014-06-21
2014-06-22 16:00:00+09:00,2.04,2.2884609250360293,2014,6,2014-06-22
2014-06-23 16:00:00+09:00,0.22,2.514117272649728,2014,6,2014-06-23
2014-06-25 16:00:00+09:00,2.48,3.2682046662710422,2014,6,2014-06-25
2014-06-26 16:00:00+09:00,2.67,3.48929106931408,2014,6,2014-06-26
2014-06-27 16:00:00+09:00,2.23,2.947877378536921,2014,6,2014-06-27
2014-06-29 16:00:00+09:00,1.97,3.068813665903351,2014,6,2014-06-29
2014-06-30 16:00:00+09:00,2.32,3.2118129182842967,2014,6,2014-06-30
2014-07-01 16:00:00+09:00,2.13,3.465506020889476,2014,7,2014-07-01
2014-07-02 16:00:00+09:00,0.94,3.367891281633147,2014,7,2014-07-02
2014-07-03 16:00:00+09:00,1.46,2.6591889139174336,2014,7,2014-07-03
2014-07-04 16:00:00+09:00,1.64,2.893900726282161,2014,7,2014-07-04
2014-07-05 16:00:00+09:00,1.54,3.1821528992851955,2014,7,2014-07-05
2014-07-06 16:00:00+09:00,1.92,3.065030824885586,2014,7,2014-07-06
2014-07-07 16:00:00+09:00,1.86,2.9107964526301764,2014,7,2014-07-07
2014-07-08 16:00:00+09:00,1.4,3.286115318484744,2014,7,2014-07-08
2014-07-09 16:00:00+09:00,0.78,1.7154210901802542,2014,7,2014-07-09
2014-07-10 16:00:00+09:00,1.92,3.233944495377821,2014,7,2014-07-10
2014-07-11 16:00:00+09:00,2.11,3.02853885555986,2014,7,2014-07-11
2014-07-12 16:00:00+09:00,1.03,3.364490472568984,2014,7,2014-07-12
2014-07-13 16:00:00+09:00,2.26,3.1050964311253657,2014,7,2014-07-13
2014-07-14 16:00:00+09:00,2.35,3.1019215489078773,2014,7,2014-07-14
2014-07-15 16:00:00+09:00,1.07,3.593869519395331,2014,7,2014-07-15
2014-07-16 16:00:00+09:00,1.94,3.3905314427834985,2014,7,2014-07-16
2014-07-17 16:00:00+09:00,1.54,3.3875600748778063,2014,7,2014-07-17
2014-07-18 16:00:00+09:00,2.2,3.639215020555246,2014,7,2014-07-18
2014-07-19 16:00:00+09:00,2.13,3.5365716287562337,2014,7,2014-07-19
2014-07-20 16:00:00+09:00,1.8,3.575113445473036,2014,7,2014-07-20
2014-07-21 16:00:00+09:00,2.14,3.3097498995899493,2014,7,2014-07-21
2014-07-22 16:00:00+09:00,0.15,1.4723046629003158,2014,7,2014-07-22
2014-07-23 16:00:00+09:00,0.6,1.9941615079159276,2014,7,2014-07-23
2014-07-24 16:00:00+09:00,1.75,3.506277305705049,2014,7,2014-07-24
2014-07-25 16:00:00+09:00,1.44,3.7153745192990018,2014,7,2014-07-25
2014-07-26 16:00:00+09:00,0.65,1.695300711890258,2014,7,2014-07-26
2014-07-27 16:00:00+09:00,1.51,3.670036377068833,2014,7,2014-07-27
2014-07-29 16:00:00+09:00,2.47,3.628927681217267,2014,7,2014-07-29
2014-07-30 16:00:00+09:00,2.56,3.8396674505689634,2014,7,2014-07-30
2014-07-31 16:00:00+09:00,1.58,3.4621643168869025,2014,7,2014-07-31
2014-08-01 16:00:00+09:00,1.35,2.65447288219286,2014,8,2014-08-01
2014-08-02 16:00:00+09:00,2.08,3.26436411151645,2014,8,2014-08-02
2014-08-03 16:00:00+09:00,0.5,2.0014749875795363,2014,8,2014-08-03
2014-08-04 16:00:00+09:00,1.18,3.1406282904461347,2014,8,2014-08-04
2014-08-05 16:00:00+09:00,1.72,3.406934402391077,2014,8,2014-08-05
2014-08-06 16:00:00+09:00,0.28,1.1816835862402082,2014,8,2014-08-06
2014-08-07 16:00:00+09:00,1.72,2.849259882591136,2014,8,2014-08-07
2014-08-08 16:00:00+09:00,2.54,3.698226901391125,2014,8,2014-08-08
2014-08-09 16:00:00+09:00,2.83,3.995106015506817,2014,8,2014-08-09
2014-08-10 16:00:00+09:00,0.17,2.1981543319852244,2014,8,2014-08-10
2014-08-11 16:00:00+09:00,2.63,3.8726405899648175,2014,8,2014-08-11
2014-08-12 16:00:00+09:00,2.57,3.9672653571737455,2014,8,2014-08-12
2014-08-13 16:00:00+09:00,0.89,1.9650113814203032,2014,8,2014-08-13
2014-08-14 16:00:00+09:00,0.45,1.2577148893593375,2014,8,2014-08-14
2014-08-15 16:00:00+09:00,2.02,3.15890678584083,2014,8,2014-08-15
2014-08-16 16:00:00+09:00,3.25,3.566112231327652,2014,8,2014-08-16
2014-08-17 16:00:00+09:00,0.32,1.1619144860912949,2014,8,2014-08-17
2014-08-18 16:00:00+09:00,0.33,2.669037725593209,2014,8,2014-08-18
2014-08-19 16:00:00+09:00,1.53,2.56327307747254,2014,8,2014-08-19
2014-08-20 16:00:00+09:00,0.81,3.3856982212162285,2014,8,2014-08-20
2014-08-21 16:00:00+09:00,0.65,2.2816588467893726,2014,8,2014-08-21
2014-08-22 16:00:00+09:00,2.21,3.9106319124383138,2014,8,2014-08-22
2014-08-23 16:00:00+09:00,1.17,3.585298496202599,2014,8,2014-08-23
2014-08-24 16:00:00+09:00,0.67,2.9030110508208065,2014,8,2014-08-24
2014-08-25 16:00:00+09:00,0.37,2.086157260506217,2014,8,2014-08-25
2014-08-26 16:00:00+09:00,0.58,3.0544345645951743,2014,8,2014-08-26
2014-08-27 16:00:00+09:00,1.76,3.6430842095563554,2014,8,2014-08-27
2014-08-28 16:00:00+09:00,3.27,4.649657811399795,2014,8,2014-08-28
2014-08-29 16:00:00+09:00,2.27,4.828092679905456,2014,8,2014-08-29
2014-08-31 16:00:00+09:00,1.94,4.676174511832595,2014,8,2014-08-31
2014-09-01 16:00:00+09:00,1.28,3.722478344344612,2014,9,2014-09-01
2014-09-02 16:00:00+09:00,0.54,2.592877748271801,2014,9,2014-09-02
2014-09-03 16:00:00+09:00,0.35,1.242660019633297,2014,9,2014-09-03
2014-09-04 16:00:00+09:00,2.19,5.128306731291809,2014,9,2014-09-04
2014-09-05 16:00:00+09:00,2.82,4.755256163772496,2014,9,2014-09-05
2014-09-06 16:00:00+09:00,2.95,5.142730622862377,2014,9,2014-09-06
2014-09-07 16:00:00+09:00,1.71,4.1216476142217005,2014,9,2014-09-07
2014-09-08 16:00:00+09:00,2.7,3.621776941261877,2014,9,2014-09-08
2014-09-09 16:00:00+09:00,2.27,3.793538903677452,2014,9,2014-09-09
2014-09-10 16:00:00+09:00,2.88,5.395841213445469,2014,9,2014-09-10
2014-09-11 16:00:00+09:00,2.35,4.8470598301567565,2014,9,2014-09-11
2014-09-12 16:00:00+09:00,0.08,2.22636461763735,2014,9,2014-09-12
2014-09-14 16:00:00+09:00,1.47,4.3079355243387125,2014,9,2014-09-14
2014-09-15 16:00:00+09:00,1.82,4.006677780889254,2014,9,2014-09-15
2014-09-16 16:00:00+09:00,1.7,5.301215862477324,2014,9,2014-09-16
2014-09-17 16:00:00+09:00,0.81,2.1078158993959466,2014,9,2014-09-17
2014-09-18 16:00:00+09:00,2.56,5.8471660065231905,2014,9,2014-09-18
2014-09-19 16:00:00+09:00,2.37,5.876371272930382,2014,9,2014-09-19
2014-09-20 16:00:00+09:00,2.41,5.9496618978954325,2014,9,2014-09-20
2014-09-21 16:00:00+09:00,2.41,3.4458905942991858,2014,9,2014-09-21
2014-09-22 16:00:00+09:00,2.4,6.030792316077154,2014,9,2014-09-22
2014-09-23 16:00:00+09:00,1.79,5.227952728981656,2014,9,2014-09-23
2014-09-24 16:00:00+09:00,1.96,4.423694098069724,2014,9,2014-09-24
2014-09-25 16:00:00+09:00,1.17,4.860313473748507,2014,9,2014-09-25
2014-09-26 16:00:00+09:00,0.51,3.0012546933175748,2014,9,2014-09-26
2014-09-27 16:00:00+09:00,1.56,4.195611809017122,2014,9,2014-09-27
2014-09-28 16:00:00+09:00,0.65,2.539464248411376,2014,9,2014-09-28
2014-09-29 16:00:00+09:00,0.37,1.1112374449219988,2014,9,2014-09-29
2014-09-30 16:00:00+09:00,2.27,4.998285932986208,2014,9,2014-09-30
2014-10-01 16:00:00+09:00,1.66,4.1337743639715985,2014,10,2014-10-01
2014-10-02 16:00:00+09:00,0.1,0.6586391613131062,2014,10,2014-10-02
2014-10-03 16:00:00+09:00,1.85,6.8444631632703805,2014,10,2014-10-03
2014-10-04 16:00:00+09:00,1.57,6.743000987616449,2014,10,2014-10-04
2014-10-05 16:00:00+09:00,1.79,6.884610461248188,2014,10,2014-10-05
2014-10-06 16:00:00+09:00,1.68,6.967000197762822,2014,10,2014-10-06
2014-10-07 16:00:00+09:00,1.75,5.869101762324541,2014,10,2014-10-07
2014-10-08 16:00:00+09:00,1.7,3.9262845276465863,2014,10,2014-10-08
2014-10-09 16:00:00+09:00,1.58,6.875383693161478,2014,10,2014-10-09
2014-10-10 16:00:00+09:00,1.47,7.0576663719302895,2014,10,2014-10-10
2014-10-11 16:00:00+09:00,1.63,7.090929788317873,2014,10,2014-10-11
2014-10-12 16:00:00+09:00,1.31,7.027037458257103,2014,10,2014-10-12
2014-10-13 16:00:00+09:00,1.12,7.446371289435785,2014,10,2014-10-13
2014-10-14 16:00:00+09:00,1.66,7.456927820791368,2014,10,2014-10-14
2014-10-15 16:00:00+09:00,1.63,7.578745079211028,2014,10,2014-10-15
2014-10-16 16:00:00+09:00,1.67,7.643587136109072,2014,10,2014-10-16
2014-10-17 16:00:00+09:00,1.53,7.6040502088158135,2014,10,2014-10-17
2014-10-18 16:00:00+09:00,1.35,7.546000188633668,2014,10,2014-10-18
2014-10-19 16:00:00+09:00,0.61,2.137214430750438,2014,10,2014-10-19
2014-10-20 16:00:00+09:00,0.24,1.2847568789767616,2014,10,2014-10-20
2014-10-21 16:00:00+09:00,0.21,0.8675102750884233,2014,10,2014-10-21
2014-10-22 16:00:00+09:00,1.2,4.605095155820161,2014,10,2014-10-22
2014-10-23 16:00:00+09:00,1.26,7.837937970908282,2014,10,2014-10-23
2014-10-24 16:00:00+09:00,1.22,6.197696839396743,2014,10,2014-10-24
2014-10-26 16:00:00+09:00,0.21,1.868351669900873,2014,10,2014-10-26
2014-10-27 16:00:00+09:00,1.36,5.383195420314233,2014,10,2014-10-27
2014-10-28 16:00:00+09:00,1.22,7.996954833290889,2014,10,2014-10-28
2014-10-29 16:00:00+09:00,1.08,8.033418396342041,2014,10,2014-10-29
2014-10-30 16:00:00+09:00,0.57,2.222742108917989,2014,10,2014-10-30
2014-10-31 16:00:00+09:00,0.13,0.5456271628612521,2014,10,2014-10-31
2014-11-01 16:00:00+09:00,0.89,2.713604022003519,2014,11,2014-11-01
2014-11-02 16:00:00+09:00,1.17,8.450666293580907,2014,11,2014-11-02
2014-11-03 16:00:00+09:00,1.16,8.466917653593983,2014,11,2014-11-03
2014-11-04 16:00:00+09:00,1.05,8.350131481801004,2014,11,2014-11-04
2014-11-05 16:00:00+09:00,0.97,2.7393461199303806,2014,11,2014-11-05
2014-11-06 16:00:00+09:00,0.86,8.026971479615082,2014,11,2014-11-06
2014-11-07 16:00:00+09:00,2.63,8.274720040671486,2014,11,2014-11-07
2014-11-10 16:00:00+09:00,0.89,8.584901226783698,2014,11,2014-11-10
2014-11-11 16:00:00+09:00,0.71,4.963094018693892,2014,11,2014-11-11
2014-11-12 16:00:00+09:00,0.56,6.077981495843388,2014,11,2014-11-12
2014-11-13 16:00:00+09:00,0.82,9.203182392449397,2014,11,2014-11-13
2014-11-14 16:00:00+09:00,0.81,9.007184242730705,2014,11,2014-11-14
2014-11-15 16:00:00+09:00,0.72,9.04565755177548,2014,11,2014-11-15
2014-11-16 16:00:00+09:00,0.71,5.61331721822461,2014,11,2014-11-16
2014-11-17 16:00:00+09:00,0.75,5.936810035983169,2014,11,2014-11-17
2014-11-18 16:00:00+09:00,0.69,9.090591158323708,2014,11,2014-11-18
2014-11-19 16:00:00+09:00,0.75,8.960885738597472,2014,11,2014-11-19
2014-11-20 16:00:00+09:00,0.63,8.992465018727183,2014,11,2014-11-20
2014-11-21 16:00:00+09:00,0.21,1.2583631172149907,2014,11,2014-11-21
2014-11-22 16:00:00+09:00,0.51,8.479619468179296,2014,11,2014-11-22
2014-11-23 16:00:00+09:00,0.29,1.9129790489392633,2014,11,2014-11-23
2014-11-24 16:00:00+09:00,0.15,1.0203069477069109,2014,11,2014-11-24
2014-11-25 16:00:00+09:00,0.53,1.9429390877860493,2014,11,2014-11-25
2014-11-26 16:00:00+09:00,0.67,9.108569082557272,2014,11,2014-11-26
2014-11-27 16:00:00+09:00,0.67,3.353761057965825,2014,11,2014-11-27
2014-11-29 16:00:00+09:00,0.47,9.313490163367794,2014,11,2014-11-29
2014-12-01 16:00:00+09:00,0.33,3.0929220854056267,2014,12,2014-12-01
2014-12-02 16:00:00+09:00,0.74,10.113649088755745,2014,12,2014-12-02
2014-12-04 16:00:00+09:00,0.7,10.082997121616836,2014,12,2014-12-04
2014-12-05 16:00:00+09:00,0.62,10.182738283939193,2014,12,2014-12-05
2014-12-06 16:00:00+09:00,0.48,10.152016034600276,2014,12,2014-12-06
2014-12-07 16:00:00+09:00,0.47,6.2533511246856675,2014,12,2014-12-07
2014-12-08 16:00:00+09:00,0.64,10.050624520244224,2014,12,2014-12-08
2014-12-09 16:00:00+09:00,0.63,10.017408201635476,2014,12,2014-12-09
2014-12-10 16:00:00+09:00,0.26,1.2333061075677272,2014,12,2014-12-10
2014-12-11 16:00:00+09:00,0.63,9.688019847892221,2014,12,2014-12-11
2014-12-12 16:00:00+09:00,0.33,1.6846041288558262,2014,12,2014-12-12
2014-12-14 16:00:00+09:00,0.17,2.3821103864328865,2014,12,2014-12-14
2014-12-15 16:00:00+09:00,0.0,0.6705045534127689,2014,12,2014-12-15
2014-12-16 16:00:00+09:00,0.67,10.756392032582577,2014,12,2014-12-16
2014-12-17 16:00:00+09:00,0.51,10.499693564041447,2014,12,2014-12-17
2014-12-18 16:00:00+09:00,0.67,10.619594070923572,2014,12,2014-12-18
2014-12-19 16:00:00+09:00,0.21,1.082161182014603,2014,12,2014-12-19
2014-12-20 16:00:00+09:00,0.69,10.609904009042706,2014,12,2014-12-20
2014-12-21 16:00:00+09:00,0.67,10.09210528555918,2014,12,2014-12-21
2014-12-22 16:00:00+09:00,0.75,6.037256480446242,2014,12,2014-12-22
2014-12-23 16:00:00+09:00,0.41,2.966761397370984,2014,12,2014-12-23
2014-12-26 16:00:00+09:00,0.76,10.5947114609346,2014,12,2014-12-26
2014-12-27 16:00:00+09:00,0.75,10.48677981128783,2014,12,2014-12-27
2014-12-28 16:00:00+09:00,0.18,1.2827204622861366,2014,12,2014-12-28
2014-12-30 16:00:00+09:00,0.97,10.547328417262158,2014,12,2014-12-30
2015-01-01 16:00:00+09:00,1.11,11.179865850378,2015,1,2015-01-01
2015-01-02 16:00:00+09:00,1.13,11.089260871663141,2015,1,2015-01-02
2015-01-03 16:00:00+09:00,0.99,10.802721905527136,2015,1,2015-01-03
2015-01-04 16:00:00+09:00,0.92,10.555308200921353,2015,1,2015-01-04
2015-01-05 16:00:00+09:00,0.4,3.1929968197425107,2015,1,2015-01-05
2015-01-06 16:00:00+09:00,1.5,11.096216368018062,2015,1,2015-01-06
2015-01-08 16:00:00+09:00,1.46,11.081907586683217,2015,1,2015-01-08
2015-01-09 16:00:00+09:00,1.27,10.917768199064117,2015,1,2015-01-09
2015-01-11 16:00:00+09:00,1.65,10.998464863761477,2015,1,2015-01-11
2015-01-12 16:00:00+09:00,1.73,10.940036693524505,2015,1,2015-01-12
2015-01-13 16:00:00+09:00,0.91,7.657208949863577,2015,1,2015-01-13
2015-01-14 16:00:00+09:00,0.18,1.391963860755215,2015,1,2015-01-14
2015-01-15 16:00:00+09:00,1.57,10.679759190960137,2015,1,2015-01-15
2015-01-17 16:00:00+09:00,2.17,11.158407287852436,2015,1,2015-01-17
2015-01-18 16:00:00+09:00,0.16,1.5690389358597354,2015,1,2015-01-18
2015-01-19 16:00:00+09:00,1.03,2.2024702093462025,2015,1,2015-01-19
2015-01-20 16:00:00+09:00,1.47,7.719033300072051,2015,1,2015-01-20
2015-01-21 16:00:00+09:00,0.69,2.3323848788969515,2015,1,2015-01-21
2015-01-22 16:00:00+09:00,1.03,3.252400853492215,2015,1,2015-01-22
2015-01-23 16:00:00+09:00,1.06,3.0973940521308636,2015,1,2015-01-23
2015-01-24 16:00:00+09:00,1.93,10.822601793854783,2015,1,2015-01-24
2015-01-25 16:00:00+09:00,0.08,1.330618128356808,2015,1,2015-01-25
2015-01-26 16:00:00+09:00,0.77,1.865309336818771,2015,1,2015-01-26
2015-01-27 16:00:00+09:00,2.78,11.18547231596568,2015,1,2015-01-27
2015-01-28 16:00:00+09:00,2.42,10.970970037808046,2015,1,2015-01-28
2015-01-29 16:00:00+09:00,0.42,1.9663988168314888,2015,1,2015-01-29
2015-01-30 16:00:00+09:00,3.08,11.141037475488458,2015,1,2015-01-30
2015-01-31 16:00:00+09:00,2.64,11.042066412069532,2015,1,2015-01-31
2015-02-01 16:00:00+09:00,2.97,10.92996850780564,2015,2,2015-02-01
2015-02-02 16:00:00+09:00,2.68,10.795120722537437,2015,2,2015-02-02
2015-02-03 16:00:00+09:00,2.22,10.742480192850547,2015,2,2015-02-03
2015-02-04 16:00:00+09:00,2.57,10.804151737564592,2015,2,2015-02-04
2015-02-05 16:00:00+09:00,2.8,10.802153796928627,2015,2,2015-02-05
2015-02-06 16:00:00+09:00,2.84,10.746513722481911,2015,2,2015-02-06
2015-02-07 16:00:00+09:00,1.3,2.5240649933255805,2015,2,2015-02-07
2015-02-08 16:00:00+09:00,3.51,11.348088247624519,2015,2,2015-02-08
2015-02-09 16:00:00+09:00,0.47,2.3303097681386955,2015,2,2015-02-09
2015-02-10 16:00:00+09:00,1.42,5.962180621777852,2015,2,2015-02-10
2015-02-11 16:00:00+09:00,2.81,10.579751902010372,2015,2,2015-02-11
2015-02-12 16:00:00+09:00,3.47,10.84959869558131,2015,2,2015-02-12
2015-02-13 16:00:00+09:00,3.37,10.69358651296435,2015,2,2015-02-13
2015-02-14 16:00:00+09:00,0.29,1.356334074457801,2015,2,2015-02-14
2015-02-15 16:00:00+09:00,1.07,6.587761284869973,2015,2,2015-02-15
2015-02-16 16:00:00+09:00,0.08,0.9153421044478008,2015,2,2015-02-16
2015-02-17 16:00:00+09:00,0.78,1.5510360974688768,2015,2,2015-02-17
2015-02-18 16:00:00+09:00,0.39,1.8705930423374375,2015,2,2015-02-18
2015-02-19 16:00:00+09:00,2.55,10.082253766422957,2015,2,2015-02-19
2015-02-20 16:00:00+09:00,1.81,9.480715978130574,2015,2,2015-02-20
2015-02-22 16:00:00+09:00,2.5,6.4956031579323135,2015,2,2015-02-22
2015-02-23 16:00:00+09:00,2.73,9.99554323781042,2015,2,2015-02-23
2015-02-24 16:00:00+09:00,3.0,9.825514839266633,2015,2,2015-02-24
2015-02-25 16:00:00+09:00,1.51,6.804388524023932,2015,2,2015-02-25
2015-02-26 16:00:00+09:00,3.24,9.808943469329751,2015,2,2015-02-26
2015-02-27 16:00:00+09:00,2.14,8.572710156901207,2015,2,2015-02-27
2015-03-01 16:00:00+09:00,0.83,3.47542930341153,2015,3,2015-03-01
2015-03-02 16:00:00+09:00,3.05,9.350971166803262,2015,3,2015-03-02
2015-03-03 16:00:00+09:00,0.04,1.9102072223063595,2015,3,2015-03-03
2015-03-04 16:00:00+09:00,3.65,9.476332011708578,2015,3,2015-03-04
2015-03-05 16:00:00+09:00,2.32,7.234771272513582,2015,3,2015-03-05
2015-03-06 16:00:00+09:00,3.08,9.007697799726474,2015,3,2015-03-06
2015-03-07 16:00:00+09:00,3.12,8.809673034066831,2015,3,2015-03-07
2015-03-08 16:00:00+09:00,1.26,6.406677656198994,2015,3,2015-03-08
2015-03-09 16:00:00+09:00,3.51,7.5831784467646095,2015,3,2015-03-09
2015-03-10 16:00:00+09:00,4.05,9.057597383689721,2015,3,2015-03-10
2015-03-11 16:00:00+09:00,3.7,4.230277326594289,2015,3,2015-03-11
2015-03-12 16:00:00+09:00,3.73,8.630336768185051,2015,3,2015-03-12
2015-03-13 16:00:00+09:00,4.04,8.390337529646066,2015,3,2015-03-13
2015-03-14 16:00:00+09:00,2.9,7.414829642172697,2015,3,2015-03-14
2015-03-15 16:00:00+09:00,3.34,8.15403498408943,2015,3,2015-03-15
2015-03-17 16:00:00+09:00,0.38,1.7724395630900154,2015,3,2015-03-17
2015-03-18 16:00:00+09:00,0.36,1.003401170800305,2015,3,2015-03-18
2015-03-19 16:00:00+09:00,2.96,7.485216380991876,2015,3,2015-03-19
2015-03-20 16:00:00+09:00,2.6,7.3934398056051185,2015,3,2015-03-20
2015-03-21 16:00:00+09:00,2.66,7.435351486775555,2015,3,2015-03-21
2015-03-22 16:00:00+09:00,3.49,7.475994630758791,2015,3,2015-03-22
2015-03-23 16:00:00+09:00,3.73,7.5329366870299745,2015,3,2015-03-23
2015-03-25 16:00:00+09:00,3.31,7.2192124957288,2015,3,2015-03-25
2015-03-26 16:00:00+09:00,3.5,7.074996125994858,2015,3,2015-03-26
2015-03-27 16:00:00+09:00,3.33,6.9603347593268525,2015,3,2015-03-27
2015-03-28 16:00:00+09:00,2.58,6.872346708641784,2015,3,2015-03-28
2015-03-29 16:00:00+09:00,3.02,6.739169610984249,2015,3,2015-03-29
2015-03-30 16:00:00+09:00,3.23,6.579971143108557,2015,3,2015-03-30
2015-03-31 16:00:00+09:00,0.21,1.4654947531331446,2015,3,2015-03-31
2015-04-01 16:00:00+09:00,2.23,6.031737450324407,2015,4,2015-04-01
2015-04-02 16:00:00+09:00,0.08,2.149198042126834,2015,4,2015-04-02
2015-04-03 16:00:00+09:00,3.23,4.420058827443119,2015,4,2015-04-03
2015-04-04 16:00:00+09:00,0.4,2.4028069077797403,2015,4,2015-04-04
2015-04-05 16:00:00+09:00,0.23,1.680656605087156,2015,4,2015-04-05
2015-04-06 16:00:00+09:00,0.95,2.7021311345628427,2015,4,2015-04-06
2015-04-07 16:00:00+09:00,1.27,3.873556278293621,2015,4,2015-04-07
2015-04-09 16:00:00+09:00,2.87,5.828294937859644,2015,4,2015-04-09
2015-04-10 16:00:00+09:00,3.2,5.649036978272553,2015,4,2015-04-10
2015-04-11 16:00:00+09:00,3.11,5.539661763192336,2015,4,2015-04-11
2015-04-12 16:00:00+09:00,1.01,3.0458725527132366,2015,4,2015-04-12
2015-04-13 16:00:00+09:00,0.41,2.5949393401234992,2015,4,2015-04-13
2015-04-14 16:00:00+09:00,0.42,2.0043937402922545,2015,4,2015-04-14
2015-04-15 16:00:00+09:00,2.64,5.290123405286474,2015,4,2015-04-15
2015-04-17 16:00:00+09:00,3.11,5.1944117774028005,2015,4,2015-04-17
2015-04-18 16:00:00+09:00,2.78,4.477648249227463,2015,4,2015-04-18
2015-04-19 16:00:00+09:00,0.36,2.0776646690507725,2015,4,2015-04-19
2015-04-20 16:00:00+09:00,2.42,4.200560237164082,2015,4,2015-04-20
2015-04-21 16:00:00+09:00,3.01,4.721445067219461,2015,4,2015-04-21
